2022-05-04 05:14:44,720 YoloV3 INFO: -----------------------------
2022-05-04 05:14:44,720 YoloV3 INFO: ----      Preparing      ----
2022-05-04 05:14:44,720 YoloV3 INFO: -----------------------------
2022-05-04 05:14:44,778 YoloV3 INFO: [1] Dataset successfully loaded!
2022-05-04 05:14:49,509 YoloV3.model INFO: Load darknet weights : ./pretrained/darknet53_448.weights
2022-05-04 05:14:49,723 YoloV3.model INFO: Loading weight ... Done!
2022-05-04 05:14:49,735 YoloV3 INFO: [2] Model successfully initialized!
2022-05-04 05:14:49,736 YoloV3 INFO: [3] Optimizer successfully assigned!
2022-05-04 05:14:49,736 YoloV3 INFO: [4] Scheduler successfully assigned!
2022-05-04 05:14:49,736 YoloV3 INFO: [5] Crtterion successfully built!
2022-05-04 05:14:49,737 YoloV3 INFO: -----------------------------
2022-05-04 05:14:49,737 YoloV3 INFO: ---- Now start training! ----
2022-05-04 05:14:49,737 YoloV3 INFO: -----------------------------
2022-05-04 05:14:49,737 YoloV3 INFO: Train datasets number is : 16551
2022-05-04 05:21:47,718 YoloV3 INFO: Epoch:  1/50, Batch: 681/1035, Image Size: 352, Loss_GIoU: 5.722(5.03), Loss_Conf: 10.233(12.41), Loss_Cls : 17.242(20.55), Total Loss: 33.198(37.99), LR: 8.28502e-05 .
2022-05-04 05:21:51,728 YoloV3 INFO: Epoch:  1/50, Batch: 691/1035, Image Size: 576, Loss_GIoU: 4.472(5.02), Loss_Conf: 7.898(12.33), Loss_Cls : 13.768(20.43), Total Loss: 26.138(37.78), LR: 8.33333e-05 .
2022-05-04 05:21:55,775 YoloV3 INFO: Epoch:  1/50, Batch: 701/1035, Image Size: 480, Loss_GIoU: 3.995(5.00), Loss_Conf: 6.777(12.25), Loss_Cls : 11.216(20.30), Total Loss: 21.989(37.55), LR: 8.38164e-05 .
2022-05-04 05:21:59,799 YoloV3 INFO: Epoch:  1/50, Batch: 711/1035, Image Size: 576, Loss_GIoU: 8.755(5.00), Loss_Conf: 13.139(12.19), Loss_Cls : 23.866(20.20), Total Loss: 45.760(37.39), LR: 8.42995e-05 .
2022-05-04 05:22:03,824 YoloV3 INFO: Epoch:  1/50, Batch: 721/1035, Image Size: 416, Loss_GIoU: 3.321(5.00), Loss_Conf: 5.279(12.12), Loss_Cls : 9.185(20.10), Total Loss: 17.786(37.21), LR: 8.47826e-05 .
2022-05-04 05:22:07,840 YoloV3 INFO: Epoch:  1/50, Batch: 731/1035, Image Size: 608, Loss_GIoU: 5.667(5.00), Loss_Conf: 9.299(12.06), Loss_Cls : 20.811(20.02), Total Loss: 35.777(37.08), LR: 8.52657e-05 .
2022-05-04 05:22:11,881 YoloV3 INFO: Epoch:  1/50, Batch: 741/1035, Image Size: 576, Loss_GIoU: 5.828(4.99), Loss_Conf: 9.013(11.98), Loss_Cls : 13.433(19.88), Total Loss: 28.274(36.85), LR: 8.57488e-05 .
2022-05-04 05:22:15,919 YoloV3 INFO: Epoch:  1/50, Batch: 751/1035, Image Size: 608, Loss_GIoU: 7.614(4.99), Loss_Conf: 10.383(11.94), Loss_Cls : 18.530(19.83), Total Loss: 36.527(36.76), LR: 8.62319e-05 .
2022-05-04 05:22:19,974 YoloV3 INFO: Epoch:  1/50, Batch: 761/1035, Image Size: 448, Loss_GIoU: 4.374(4.98), Loss_Conf: 6.778(11.86), Loss_Cls : 10.229(19.71), Total Loss: 21.380(36.56), LR: 8.6715e-05 .
2022-05-04 05:22:24,019 YoloV3 INFO: Epoch:  1/50, Batch: 771/1035, Image Size: 544, Loss_GIoU: 4.348(4.98), Loss_Conf: 7.877(11.81), Loss_Cls : 11.604(19.62), Total Loss: 23.829(36.41), LR: 8.71981e-05 .
